$\gamma^\mathrm{risk}$,$\gamma^\mathrm{trade}$,$\gamma^\mathrm{hold}$,Return,Risk,is_pareto
0.10936400000000002,7.885210000000001,231.36900000000003,44.0365,40.2507,False
0.10339000000000001,6.615310000000001,198.109,52.7922,40.2498,False
0.142271,7.694939999999999,552.741,44.3511,40.2494,False
0.116899,6.6592,145.168,52.1759,40.2412,False
0.18419000000000002,7.49971,813.2310000000001,44.6498,40.2393,False
0.161853,6.84515,104.194,49.8734,40.2361,False
0.202156,7.4191199999999995,513.887,44.8833,40.2243,False
0.160838,6.81964,597.254,50.1372,40.224000000000004,False
0.140455,6.7298,66.4458,51.2092,40.2214,False
0.13850099999999999,6.7102699999999995,122.235,51.4372,40.2127,False
0.12161400000000001,7.928780000000001,232.893,43.8897,40.2073,False
0.21655300000000002,7.329610000000001,59.9063,45.3956,40.2023,False
0.144534,6.81945,39.7752,50.6229,40.1995,False
0.123866,7.9210899999999995,410.149,43.8969,40.1982,False
0.142515,6.702960000000001,143.687,51.4861,40.1944,False
0.22441,7.093489999999999,91.8352,47.3525,40.1929,False
0.16548,6.789510000000001,969.0310000000001,50.4103,40.1886,False
0.103898,6.52796,150.705,53.7089,40.1856,False
0.141869,6.6809,128.40200000000002,51.7324,40.1807,False
0.216752,7.39155,75.8112,44.9541,40.1774,False
0.1,6.5,1000.0,54.0179,40.176,False
0.1,6.5,100.0,54.0179,40.176,False
0.21911799999999998,7.3719399999999995,986.7239999999999,45.0695,40.1754,False
0.20725900000000003,6.96547,263.893,48.5654,40.1741,False
0.171993,6.79098,198.425,50.3445,40.1691,False
0.22708899999999999,7.05742,734.918,47.6436,40.1663,False
0.19055899999999998,6.86596,271.258,49.4597,40.1579,False
0.13928,7.806210000000001,229.833,44.0975,40.1545,False
0.122892,6.54972,94.3365,53.3361,40.1413,False
0.131652,6.5856,78.7387,52.8818,40.1413,False
0.103251,6.45392,733.444,54.4618,40.1344,False
0.155057,6.66355,196.90099999999998,51.8245,40.1269,False
0.158667,7.2925699999999996,30.9283,47.2225,40.1209,False
0.158187,7.740419999999999,368.275,44.1257,40.1186,False
0.145118,7.9057,52.9727,43.8888,40.1085,False
0.10218200000000001,6.40789,80.4302,54.961000000000006,40.1084,False
0.183781,6.7552,79.5686,50.6139,40.1066,False
0.100319,6.23041,85.7163,56.6305,40.1051,False
0.233004,7.397189999999999,325.52099999999996,44.8171,40.0982,False
0.22166599999999997,6.9152,123.861,48.827,40.0919,False
0.1,6.0,1000.0,58.0225,40.0828,False
0.1,6.0,100.0,58.0225,40.0828,False
0.10585699999999999,6.28686,251.245,56.0609,40.0797,False
0.16509300000000002,6.635839999999999,497.25300000000004,52.0535,40.0752,False
0.151026,7.78402,42.4166,44.2432,40.0727,False
0.154194,7.92819,116.839,43.7976,40.0716,False
0.22345900000000002,7.4734,84.5652,44.5403,40.0691,False
0.114809,6.16047,67.5037,56.8826,40.0636,False
0.104492,5.957330000000001,136.257,58.2879,40.0616,False
0.132466,6.47939,108.126,53.9633,40.0595,False
0.11118,6.03805,412.181,57.6555,40.0543,False
0.20854699999999998,7.576230000000001,84.0948,44.3065,40.0528,False
0.100573,5.89968,265.163,58.7342,40.0504,False
0.145534,7.83581,37.4234,44.3036,40.0421,False
0.172092,6.61453,102.664,52.2379,40.0384,False
0.159278,7.99632,99.56299999999999,43.5625,40.0299,False
0.123954,6.34915,643.741,55.3537,40.0201,False
0.12675699999999998,6.27745,147.692,55.943000000000005,40.0194,False
0.271721,7.076980000000001,81.7453,47.0938,40.0182,False
0.131882,6.15343,432.852,56.7479,40.0145,False
0.129149,6.48916,42.5551,54.2098,40.0145,False
0.18454600000000002,6.63576,814.005,51.9018,40.014,False
0.17263900000000001,7.85769,200.96099999999998,43.8699,40.0087,False
0.132452,6.4242300000000006,50.6051,54.6608,40.0072,False
0.264016,7.29702,332.325,45.2825,40.0068,False
0.17126,6.5651,196.597,52.7798,40.0062,False
0.12698900000000002,6.00714,455.346,57.7223,40.0033,False
0.17793699999999998,7.636489999999999,34.1986,44.8778,39.992,False
0.13439700000000002,6.35659,393.285,55.1985,39.9901,False
0.266559,6.97951,64.6739,47.964,39.9898,False
0.140774,6.2005099999999995,130.832,56.416000000000004,39.9884,False
0.140184,6.2496,414.38199999999995,56.0623,39.9846,False
0.114719,6.18874,40.2175,57.1003,39.9826,False
0.11932000000000001,6.14235,41.5522,57.2587,39.9815,False
0.135929,6.05146,316.405,57.3345,39.9811,False
0.118801,7.71367,29.0484,45.711999999999996,39.9778,False
0.201849,6.66067,727.3639999999999,51.4751,39.9764,False
0.12649100000000002,5.90444,54.1429,58.5075,39.9756,False
0.158878,6.47233,97.3275,53.8211,39.9733,False
0.204318,6.66435,83.3563,51.4137,39.971,False
0.10728599999999999,5.79622,53.605,59.3659,39.9677,False
0.174598,7.9904399999999995,177.947,43.4432,39.9544,False
0.121931,5.81215,64.5441,59.0928,39.9478,False
0.281024,7.2474300000000005,189.028,45.5196,39.9455,False
0.135235,5.876,205.465,58.5566,39.9444,False
0.101737,5.73111,580.03,59.6324,39.9409,False
0.17782,6.5,1000.0,53.406000000000006,39.9377,False
0.17782,6.5,100.0,53.4061,39.9377,False
0.17782,8.0,100.0,43.3805,39.9347,False
0.17782,8.0,1000.0,43.3804,39.9347,False
0.189335,7.86845,88.3371,43.7567,39.9342,False
0.18883699999999998,7.648,34.743,44.7107,39.9329,False
0.247804,6.80081,402.494,49.5792,39.9307,False
0.16080999999999998,6.139530000000001,105.88799999999999,56.5386,39.93,False
0.16100899999999999,6.119730000000001,215.34799999999998,56.6434,39.9263,False
0.229033,7.5980300000000005,974.081,44.1455,39.926,False
0.237925,7.551139999999999,296.689,44.2265,39.9223,False
0.29682800000000004,7.0747800000000005,109.454,46.8993,39.916,False
0.165545,6.842689999999999,31.7612,50.858999999999995,39.9111,False
0.295349,7.1107,51.6308,46.6512,39.9053,False
0.18592899999999998,7.96643,354.86400000000003,43.4332,39.9051,False
0.185276,6.48161,78.9148,53.5255,39.9019,False
0.267092,6.845560000000001,965.8589999999999,48.9647,39.8988,False
0.167153,6.08908,55.3466,56.8395,39.8922,False
0.16892200000000002,6.35036,133.376,54.9432,39.8905,False
0.263087,6.79633,59.2432,49.4983,39.8769,False
0.102396,5.92441,35.0669,58.9808,39.8758,False
0.272489,7.41857,227.454,44.4739,39.8712,False
0.12255,5.707669999999999,528.56,59.5608,39.8706,False
0.196222,6.4741800000000005,220.442,53.4951,39.8626,False
0.266061,6.78043,421.091,49.6331,39.8592,False
0.22135,7.7214100000000006,74.1163,43.858000000000004,39.8587,False
0.165234,5.865419999999999,144.87,58.333,39.8563,False
0.205754,7.86924,648.015,43.6189,39.8545,False
0.153231,7.96841,30.7282,44.495,39.8532,False
0.235612,6.6404,314.14099999999996,51.3835,39.852,False
0.249871,7.533589999999999,49.711000000000006,44.2699,39.8502,False
0.17782,6.0,1000.0,57.2922,39.8499,False
0.17782,6.0,100.0,57.2922,39.8499,False
0.183002,6.0877099999999995,603.631,56.652,39.8493,False
0.18370799999999998,6.3009699999999995,93.1388,55.2093,39.8489,False
0.181918,6.22655,50.1363,55.9749,39.8481,False
0.18975699999999998,6.41334,727.4019999999999,54.1754,39.8433,False
0.264851,7.3643600000000005,37.4986,45.0704,39.8381,False
0.30411900000000003,6.95792,229.743,47.8135,39.8374,False
0.310184,6.99972,411.756,47.4206,39.8341,False
0.186553,6.04183,778.5319999999999,56.9257,39.8269,False
0.195227,6.2214,466.27,55.7664,39.8251,False
0.262351,7.50948,363.86800000000005,44.2341,39.8233,False
0.11626500000000001,5.63713,87.9905,59.843,39.8217,False
0.242604,7.63023,292.033,43.9851,39.8175,False
0.197319,6.3807599999999995,93.77600000000001,54.4157,39.8141,False
0.304204,7.300489999999999,120.777,44.9276,39.814,False
0.21764699999999998,7.7484399999999996,43.3334,43.9358,39.8117,False
0.31624,7.0,100.0,47.363,39.8082,False
0.31624,7.0,1000.0,47.3629,39.8082,False
0.19555899999999998,6.40987,50.52,54.273999999999994,39.8076,False
0.179259,6.269080000000001,42.4246,55.8178,39.8012,False
0.201851,6.29464,123.73100000000001,55.0895,39.7967,False
0.305117,6.89195,241.122,48.3003,39.7928,False
0.291452,6.80669,72.1148,49.1435,39.7902,False
0.27934200000000003,6.73982,116.678,49.938,39.7881,False
0.24675100000000003,6.7883,35.1222,50.3094,39.7869,False
0.19864,7.9199,40.033,43.6412,39.7853,False
0.201678,6.01176,223.408,56.9872,39.7794,False
0.1,5.5,1000.0,60.2446,39.7736,False
0.1,5.5,100.0,60.2446,39.7736,False
0.101762,5.51698,100.15700000000001,60.1973,39.7735,False
0.24474400000000002,7.67387,145.678,43.8471,39.7717,False
0.214581,6.13816,735.314,56.0273,39.7686,False
0.20583800000000002,7.9976899999999995,249.66099999999997,43.1249,39.7644,False
0.218783,6.21596,142.44,55.5664,39.7541,False
0.22508899999999998,6.44045,128.201,53.5541,39.7495,False
0.11219000000000001,7.90609,26.1076,45.6915,39.7475,False
0.222206,6.2410000000000005,431.81,55.3288,39.7414,False
0.30854000000000004,7.14615,39.7748,46.3035,39.741,False
0.202441,5.851,253.72,58.0503,39.741,False
0.118967,5.54745,70.077,60.0033,39.7387,False
0.225598,6.25502,285.819,55.1687,39.73,False
0.212056,5.88719,319.73900000000003,57.7073,39.724000000000004,False
0.213977,5.88964,109.456,57.6715,39.7192,False
0.314449,6.82762,322.228,48.7366,39.7177,False
0.29959,6.7323699999999995,63.5974,49.841,39.7131,False
0.231212,6.2601,136.899,55.0624,39.7129,False
0.265327,6.5988,51.8261,51.6838,39.7102,False
0.22701799999999997,6.36244,50.98,54.3685,39.7072,False
0.220743,5.91202,104.865,57.452,39.7067,False
0.274514,6.60125,73.9499,51.4685,39.6997,False
0.22949899999999998,6.00759,168.229,56.7382,39.6965,False
0.276446,6.60427,97.6913,51.4193,39.6963,False
0.24244899999999997,6.419980000000001,785.3530000000001,53.5705,39.6943,False
0.21800100000000003,7.9930699999999995,452.415,43.0351,39.6914,False
0.333342,7.28189,89.0976,44.821999999999996,39.6829,False
0.235771,5.98095,833.42,56.8461,39.6771,False
0.308666,6.707789999999999,304.474,50.0188,39.6649,False
0.282457,7.45269,38.9016,44.5263,39.6644,False
0.227956,6.47547,38.7419,53.5668,39.6612,False
0.290167,7.48274,46.2943,44.2305,39.6576,False
0.21991799999999997,5.75929,353.39099999999996,58.3913,39.6556,False
0.224471,5.78306,263.395,58.216,39.6538,False
0.25392600000000004,6.37697,857.568,53.8501,39.6497,False
0.25213800000000003,6.30737,316.057,54.4379,39.6492,False
0.24051399999999998,5.92782,56.3614,57.1795,39.6486,False
0.29376599999999997,7.523789999999999,158.585,44.0105,39.6448,False
0.282327,7.598310000000001,140.659,43.8457,39.6348,False
0.359875,7.06358,116.434,46.3932,39.6321,False
0.250421,7.8693100000000005,157.77100000000002,43.2928,39.6301,False
0.248493,5.898619999999999,750.9989999999999,57.2542,39.6212,False
0.265859,6.38891,97.5891,53.6143,39.6172,False
0.285021,6.5252,190.537,52.1892,39.6121,False
0.2577,5.992290000000001,101.575,56.5416,39.6118,False
0.292858,7.56468,617.055,43.8946,39.6092,False
0.173948,5.51956,82.5704,59.6973,39.6006,False
0.202767,5.61929,177.06099999999998,59.1102,39.6006,False
0.270331,6.29561,607.5509999999999,54.3469,39.5971,False
0.344508,7.32103,515.009,44.5127,39.595,False
0.265658,6.056430000000001,557.649,56.0572,39.5924,False
0.17782,5.5,1000.0,59.7063,39.5898,False
0.17782,5.5,100.0,59.7063,39.5898,False
0.202806,6.19724,33.9313,56.3863,39.586,False
0.330131,6.7047,361.827,49.8503,39.5847,False
0.300723,6.5786,51.6899,51.5908,39.5766,False
0.296752,6.525930000000001,201.886,52.0865,39.5745,False
0.27365300000000004,7.55127,35.4553,44.4842,39.5736,False
0.283561,6.41938,666.783,53.1389,39.5698,False
0.271341,5.93078,182.02900000000002,56.8,39.565,False
0.14740899999999998,7.02186,25.8221,50.5522,39.5648,False
0.229027,5.66292,660.628,58.7007,39.5637,False
0.188856,6.8681399999999995,28.5272,51.0948,39.5587,False
0.370175,6.95233,131.465,47.2415,39.5578,False
0.31624,7.5,100.0,43.9684,39.5519,False
0.31624,7.5,1000.0,43.9684,39.5519,False
0.248204,7.95425,456.728,42.9735,39.5479,False
0.29940300000000003,6.5006,190.982,52.2985,39.5463,False
0.16389600000000001,7.447260000000001,24.9491,47.0376,39.5431,False
0.29042399999999996,6.24491,687.414,54.5779,39.5379,False
0.20333099999999998,5.5385800000000005,130.696,59.3828,39.5339,False
0.251535,5.6954400000000005,70.8401,58.3532,39.5269,False
0.234902,6.8659,30.0594,50.4564,39.525,False
0.285889,5.90935,256.392,56.7872,39.5167,False
0.327529,7.47945,72.9681,43.9763,39.5155,False
0.35265799999999997,7.35655,346.33,44.2932,39.5149,False
0.299381,6.27766,74.609,54.2058,39.513000000000005,False
0.351695,6.72882,69.6863,49.3832,39.5112,False
0.365338,7.2943,185.15900000000002,44.5347,39.508,False
0.350038,7.21294,39.108000000000004,45.3543,39.5077,False
0.25181,5.64974,150.85,58.5211,39.4959,False
0.31624,6.5,100.0,52.1444,39.4859,False
0.31624,6.5,1000.0,52.1443,39.4859,False
0.27311799999999997,5.7112099999999995,542.793,58.0841,39.4811,False
0.30787,6.04536,169.72400000000002,55.7356,39.4648,False
0.334254,6.6406,45.7341,50.6413,39.4618,False
0.113175,7.29838,22.4781,48.5944,39.4575,False
0.11765899999999999,5.52645,33.5376,60.4733,39.4574,False
0.18921500000000002,5.845280000000001,32.7789,58.7925,39.4439,False
0.31477,5.96328,79.6026,56.1499,39.4418,False
0.331217,7.53078,582.476,43.8087,39.439,False
0.284447,7.87505,673.668,43.0054,39.4354,False
0.31624,6.0,1000.0,55.9338,39.4347,False
0.31624,6.0,100.0,55.9339,39.4347,False
0.297263,5.75511,161.586,57.6047,39.4334,False
0.24215100000000003,5.50971,729.9780000000001,59.0644,39.4281,False
0.324975,7.614669999999999,127.053,43.6104,39.4278,False
0.39407600000000004,6.8837600000000005,538.965,47.5208,39.4188,False
0.143362,6.4149,29.4725,55.6586,39.4147,False
0.31785,5.865469999999999,153.313,56.744,39.4082,False
0.327036,6.02266,207.162,55.6938,39.4008,False
0.300966,7.82463,361.917,43.0542,39.4005,False
0.32742,6.026330000000001,449.11400000000003,55.6674,39.4,False
0.325721,5.91501,496.92,56.3473,39.3993,False
0.335461,6.30294,65.7044,53.6285,39.3958,False
0.267487,7.98235,155.16899999999998,42.7824,39.3949,False
0.402598,7.18341,63.9621,44.9773,39.3946,False
0.354277,7.4633,366.23800000000006,43.9065,39.394,False
0.28668899999999997,5.62712,305.242,58.268,39.3913,False
0.296002,5.65295,94.1484,58.086999999999996,39.3845,False
0.36454000000000003,6.60825,65.6253,50.5248,39.3824,False
0.378506,6.69905,150.071,49.4203,39.3822,False
0.282146,5.59781,59.7345,58.4068,39.3791,False
0.41119300000000003,6.925260000000001,410.279,47.0652,39.3724,False
0.249721,5.57498,41.6198,58.9431,39.3673,False
0.34013699999999997,6.5567899999999995,41.1782,51.5756,39.3426,False
0.104163,5.62622,31.0465,60.481,39.3409,False
0.358219,6.51872,56.6997,51.5795,39.3371,False
0.288944,7.935980000000001,266.553,42.7969,39.3307,False
0.389504,6.690010000000001,267.797,49.4026,39.3299,False
0.29188400000000003,5.55232,84.7235,58.4119,39.3228,False
0.358288,6.34046,725.579,53.0485,39.3195,False
0.35388200000000003,6.48843,50.9828,51.927,39.3195,False
0.336402,7.66352,49.1962,43.4665,39.3194,False
0.29288800000000004,6.15993,34.4966,55.6731,39.3077,False
0.36294699999999996,6.372380000000001,63.5788,52.7264,39.3032,False
0.36389299999999997,6.41637,73.3677,52.3176,39.303000000000004,False
0.36808,6.46146,886.556,51.9229,39.3013,False
0.33866999999999997,5.71411,64.0505,57.394,39.299,False
0.31085100000000004,5.58052,221.456,58.1495,39.2972,False
0.366896,6.3311,552.6519999999999,53.0352,39.2911,False
0.43213199999999996,6.93832,681.018,46.7613,39.2881,False
0.32963200000000004,7.783980000000001,309.265,43.0137,39.2867,False
0.331755,5.642,504.658,57.786,39.2865,False
0.435015,7.00719,159.925,46.1656,39.2865,False
0.372546,6.227469999999999,424.108,53.8664,39.2808,False
0.21297600000000003,7.38055,24.6114,47.1319,39.2711,False
0.434774,7.1123899999999995,668.302,45.2744,39.2604,False
0.171976,5.71312,31.2104,59.7125,39.2591,False
0.38967199999999996,6.57954,61.9224,50.5706,39.2535,False
0.347877,5.65169,254.222,57.5881,39.2514,False
0.385285,6.47423,93.3994,51.6134,39.2371,False
0.37497800000000003,7.5251399999999995,463.65,43.6506,39.2352,False
0.400975,6.86353,37.4767,47.876999999999995,39.233000000000004,False
0.31624,5.5,1000.0,58.287,39.2319,False
0.31624,5.5,100.0,58.287,39.2319,False
0.297663,5.93434,34.0782,57.0441,39.2255,False
0.103256,6.6405,24.8049,54.4032,39.2203,False
0.41150600000000004,7.336310000000001,333.663,44.0906,39.2166,False
0.43164300000000005,6.73243,507.277,48.5703,39.1738,False
0.397104,5.90664,985.6139999999999,55.6852,39.1652,False
0.387973,5.73358,117.56200000000001,56.7698,39.1555,False
0.326489,7.89877,177.114,42.6815,39.1523,False
0.418037,6.60239,561.7819999999999,50.0074,39.1505,False
0.376746,5.61493,103.25299999999999,57.4158,39.1499,False
0.374513,7.67823,546.188,43.1873,39.1466,False
0.382686,7.62755,262.83,43.3111,39.1377,False
0.348589,5.60482,41.583999999999996,57.9248,39.1356,False
0.41545200000000004,6.56779,110.965,50.4077,39.1352,False
0.41708599999999996,7.07574,33.5253,46.5584,39.1123,False
0.230568,7.2461,24.0774,48.1248,39.1122,False
0.413004,6.2915,50.6763,53.0595,39.1087,False
0.42450600000000005,7.383439999999999,182.502,43.8744,39.1023,False
0.175096,6.39513,27.6343,56.0617,39.1006,False
0.419288,6.0141800000000005,279.691,54.8064,39.0944,False
0.420576,6.38957,519.587,51.8843,39.0903,False
0.42285,6.53418,611.547,50.6581,39.0861,False
0.32537,7.951980000000001,510.605,42.5699,39.0848,False
0.41071499999999994,7.50576,905.671,43.57,39.0789,False
0.31624,8.0,1000.0,42.5409,39.0742,False
0.31624,8.0,100.0,42.5409,39.0742,False
0.253309,6.4434,29.7048,54.5581,39.0615,False
0.416451,6.283530000000001,43.8011,53.1506,39.0481,False
0.408856,5.61418,52.0593,57.2024,39.0405,False
0.443773,6.23744,102.541,52.996,39.0355,False
0.44812700000000005,6.15407,532.706,53.5128,39.0213,False
0.208853,6.92997,24.2332,51.0575,39.0172,False
0.439496,5.78673,509.654,55.9206,39.0086,False
0.441984,6.44961,148.14700000000002,51.1672,39.0048,False
0.443425,5.82832,995.988,55.66,39.0022,False
0.44579799999999997,5.99146,207.11700000000002,54.6748,38.998000000000005,False
0.49702299999999994,7.00068,69.4164,45.7298,38.9839,False
0.45115,6.34005,125.806,51.9819,38.9815,False
0.451712,6.02789,865.918,54.3554,38.9803,False
0.454984,6.29151,872.195,52.3759,38.979,False
0.45145,5.98022,111.552,54.6811,38.9752,False
0.43868,5.588480000000001,68.6896,56.8827,38.9696,False
0.452717,5.96658,98.8766,54.7513,38.9683,False
0.45918000000000003,6.29235,701.539,52.3145,38.9618,False
0.383325,7.792269999999999,454.605,42.6936,38.9605,False
0.297543,6.6827,28.2807,52.0713,38.9537,False
0.179926,6.85637,23.522,51.968,38.9466,False
0.404469,5.79387,37.2326,56.5861,38.9283,False
0.44205200000000006,7.50205,82.1361,43.4467,38.9277,False
0.474893,7.200639999999999,44.4288,44.6267,38.9191,False
0.441553,5.51513,235.375,56.9872,38.9133,False
0.10266099999999999,5.59435,27.7024,61.0138,38.9113,False
0.468049,5.776330000000001,182.892,55.631,38.9104,False
0.388123,7.81607,245.37900000000002,42.6039,38.8983,False
0.20795999999999998,5.80696,28.5759,59.4752,38.8974,False
0.445362,5.50245,530.5740000000001,56.965,38.8919,False
0.45673400000000003,5.93869,44.2814,55.1023,38.8771,False
0.480731,6.03466,91.96700000000001,53.9631,38.8743,False
0.344985,7.772480000000001,30.4899,44.0402,38.8714,False
0.38984,6.53822,32.7401,51.8894,38.8664,False
0.194457,6.44727,26.0432,55.7339,38.8614,False
0.48118,5.924259999999999,79.721,54.6854,38.8586,False
0.5237109999999999,6.87617,489.921,46.442,38.8551,False
0.526736,6.98314,158.972,45.6893,38.845,False
0.487221,7.314260000000001,211.338,43.8874,38.8395,False
0.36723,7.84353,35.4826,42.9197,38.8329,False
0.530134,7.0099,702.727,45.4715,38.8207,False
0.461055,7.524039999999999,53.3525,43.3307,38.8104,False
0.518367,7.14663,680.11,44.6576,38.8,False
0.495705,6.377190000000001,160.13,51.1167,38.7968,False
0.5243220000000001,6.77302,202.364,47.3738,38.7943,False
0.195126,6.57955,24.5891,54.5603,38.7718,False
0.198432,6.40522,25.6905,56.1596,38.7697,False
0.5206310000000001,7.172060000000001,758.1010000000001,44.4911,38.7692,False
0.513044,5.68541,260.715,55.552,38.7556,False
0.476659,7.52482,417.615,43.1978,38.7472,False
0.513676,5.83281,80.7068,54.8577,38.732,False
0.521647,6.0525,72.4866,53.3602,38.7248,False
0.519315,6.63662,437.62699999999995,48.6663,38.716,False
0.536916,7.12933,228.41099999999997,44.6736,38.7109,False
0.5212180000000001,5.96145,514.6669999999999,53.9761,38.7085,False
0.5215609999999999,6.36201,314.922,50.9431,38.6971,False
0.534679,6.1429800000000006,60.6832,52.5873,38.6795,False
0.536866,5.70046,524.9169999999999,55.207,38.6777,False
0.5631189999999999,6.8695,230.873,46.2356,38.676,False
0.507754,6.06733,40.7999,53.6626,38.6741,False
0.363939,6.611489999999999,28.8019,52.1925,38.6726,False
0.539355,6.11348,712.487,52.7167,38.6637,False
0.508652,7.4085600000000005,67.2614,43.4757,38.659,False
0.562,7.0,100.0,45.3568,38.6587,False
0.562,7.0,1000.0,45.3566,38.6587,False
0.27484899999999995,5.79154,28.5044,59.0649,38.6568,False
0.137523,7.12487,20.1635,50.2184,38.6484,False
0.568604,6.79846,128.44799999999998,46.8277,38.6227,False
0.5518109999999999,5.56682,884.645,55.5598,38.6172,False
0.5440149999999999,6.15857,50.1701,52.4765,38.6039,False
0.541724,6.51432,228.118,49.553999999999995,38.6033,False
0.222534,5.68013,27.4068,60.1351,38.598,False
0.541564,6.96435,36.1827,46.2738,38.5979,False
0.394311,7.9664600000000005,48.9418,42.5817,38.5933,False
0.556451,7.1509100000000005,198.07,44.4357,38.5921,False
0.5435399999999999,6.59086,175.763,48.913000000000004,38.5883,False
0.5721689999999999,6.7646,119.488,47.1023,38.5798,False
0.553082,5.89194,76.3612,54.0436,38.5795,False
0.493383,7.605119999999999,945.342,42.8015,38.5748,False
0.554782,5.8814400000000004,64.5976,54.0983,38.571,False
0.532508,7.36888,156.233,43.5028,38.5657,False
0.562,5.5,1000.0,55.6005,38.5654,False
0.562,5.5,100.0,55.6008,38.5654,False
0.562,6.0,1000.0,53.2306,38.5626,False
0.562,6.0,100.0,53.2309,38.5626,False
0.5613229999999999,6.24951,245.33900000000003,51.4371,38.5617,False
0.5661930000000001,5.95515,570.735,53.4701,38.5352,False
0.410718,6.15636,30.4738,55.2585,38.5302,False
0.586858,6.772410000000001,99.4839,46.9277,38.5203,False
0.562,6.5,1000.0,49.4802,38.5188,False
0.562,6.5,100.0,49.4804,38.5188,False
0.48311800000000005,7.69343,957.8789999999999,42.5804,38.5175,False
0.462871,7.781739999999999,349.60699999999997,42.4073,38.5094,False
0.5422239999999999,6.98793,33.9892,46.4699,38.5053,False
0.575825,5.94971,61.031000000000006,53.4191,38.4946,False
0.584123,6.161519999999999,113.385,51.7731,38.4736,False
0.604611,6.87942,76.1508,45.8786,38.4688,False
0.59751,7.000139999999999,273.616,45.1683,38.4663,False
0.502743,6.7367,32.1927,49.0398,38.4663,False
0.139057,5.9211800000000006,23.7666,60.1112,38.4513,False
0.603128,5.62368,753.846,54.7231,38.451,False
0.35668,6.35073,27.6555,54.9605,38.4387,False
0.547097,7.47006,75.9953,43.0233,38.4291,False
0.603777,6.04455,214.68,52.4089,38.3971,False
0.5931609999999999,7.0907,45.0087,44.6916,38.3575,False
0.586479,7.2952,464.251,43.5128,38.3486,False
